URL,Marktbericht KW,Haltungsform,Label,weiß XL,weiß L,weiß M,weiß S
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-01-2021-kopie.html,Marktbericht KW 02/2021,"",""," 17,10 (  0,00) ","   7,48 (  0,00) ","   6,40 (+0,02)","   4,85 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-53-2020-kopie.html,Marktbericht KW 01/2021,"",""," 17,10 (  0,00) ","   7,48 (  0,00) ","   6,38 (  0,00)","   4,85 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-52-2020-kopie.html,Marktbericht KW 53/2020,"",""," 17,10 (+0,05) ","   7,48 (  0,00) ","   6,38 (  0,00)","   4,80 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-51-2020-kopie.html,Marktbericht KW 52/2020,"",""," 17,05 (+0,05) ","   7,48 (+0,38) ","   6,38 (+0,38)","   4,80 (+0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-50-2020-kopie.html,Marktbericht KW 51/2020,"",""," 17,00 (  0,00) ","   7,10 (+0,20) ","   6,00 (+0,25)","   4,70 (+0,02) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-49-2020-kopie.html,Marktbericht KW 50/2020,"",""," 17,00 (  0,00) ","   6,90 (  0,00) ","   5,75 (  0,00)","   4,68 (+0,03) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-48-2020-kopie.html,Marktbericht KW 49/2020,"",""," 17,00 (  0,00) ","   6,90 (  0,00) ","   5,75 ( -0,03)","   4,65 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-47-2020-kopie.html,Marktbericht KW 48/2020,"",""," 17,00 (  0,00) ","   6,90 (  0,00) ","   5,78 (  0,00)","   4,65 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-46-2020-kopie.html,Marktbericht KW 47/2020,"",""," 17,00 (  0,00) ","   6,90 ( -0,03) ","   5,78 ( -0,02)","   4,65 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-45-2020-kopie.html,Marktbericht KW 46/2020,"",""," 17,00 (  0,00) ","   6,93 ( -0,07) ","   5,80 ( -0,05)","   4,65 ( -0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-44-2020-kopie.html,Marktbericht KW 45/2020,"",""," 17,00 (  0,00) ","   7,00 ( -0,10) ","   5,85 ( -0,15)","   4,75 ( -0,18) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-43-2020-kopie.html,Marktbericht KW 44/2020,"",""," 17,00 (  0,00) ","   7,10 (  0,00) ","   6,00 ( -0,20)","   4,93 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-42-2020-kopie.html,Marktbericht KW 43/2020,"",""," 17,00 (  0,00) ","   7,10 (  0,00) ","   6,20 (  0,00)","   4,93 ( -0,02) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-41-2020-kopie.html,Marktbericht KW 42/2020,"",""," 17,00 (  0,00) ","   7,10 (  0,00) ","   6,20 (  0,00)","   4,95 ( -0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-40-2020-kopie.html,Marktbericht KW 41/2020,"",""," 17,00 (  0,00) ","   7,10 (  0,00) ","   6,20 (  0,00)","   5,00 ( -0,03) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-38-2020-kopie156.html,Marktbericht KW 39/2020,"",""," 16,90 (+0,20) ","   7,00 (+0,15) ","   6,15 (+0,15)","   5,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-38-2020-kopie.html,Marktbericht KW 40/2020,"",""," 17,00 (+0,10) ","   7,10 (+0,10) ","   6,20 (+0,05)","   5,03 (+0,03) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-37-2020-kopie.html,Marktbericht KW 38/2020,"",""," 16,70 (+0,20) ","   6,85 (+0,10) ","   6,00 (  0,00)","   5,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-36-2020-kopie.html,Marktbericht KW 37/2020,"",""," 16,50 (  0,00) ","   6,75 (  0,00) ","   6,00 (  0,00)","   5,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-35-2020-kopie.html,Marktbericht KW 36/2020,"",""," 16,50 (  0,00) ","   6,75 (  0,00) ","   6,00 (  0,00)","   5,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-34-2020-kopie.html,Marktbericht KW 35/2020,"",""," 16,50 (  0,00) ","   6,75 ( -0,10) ","   6,00 ( -0,10)","   5,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-33-2020-kopie.html,Marktbericht KW 34/2020,"",""," 16,50 (  0,00) ","   6,85 ( -0,05) ","   6,10 ( -0,03)","   5,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-32-2020-kopie.html,Marktbericht KW 33/2020,"",""," 16,50 (  0,00) ","   6,90 ( -0,15) ","   6,13 ( -0,22)","   5,00 ( -0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-31-2020-kopie.html,Marktbericht KW 32/2020,"",""," 16,50 (  0,00) ","   7,05 ( -0,25) ","   6,35 ( -0,15)","   5,10 ( -0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-30-2020-kopie.html,Marktbericht KW 31/2020,"",""," 16,50 (  0,00) ","   7,30 ( -0,20) ","   6,50 ( -0,25)","   5,20 ( -0,30) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-29-2020-kopie.html,Marktbericht KW 30/2020,"",""," 16,50 ( -0,10) ","   7,50 ( -0,30) ","   6,75 ( -0,25)","   5,50 ( -0,30) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-28-2020-kopie.html,Marktbericht KW 29/2020,"",""," 16,60 (  0,00) ","   7,80 ( -0,30) ","   7,00 ( -0,25)","   5,80 ( -0,30) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-27-2020-kopie.html,Marktbericht KW 28/2020,"",""," 16,60 ( -0,10) ","   8,10 ( -0,30) ","   7,25 ( -0,30)","   6,10 ( -0,30) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-26-2020-kopie.html,Marktbericht KW 27/2020,"",""," 16,70 (  0,00) ","   8,40 (  0,00) ","   7,55 ( -0,05)","   6,40 ( -0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-25-2020-kopie.html,Marktbericht KW 26/2020,"",""," 16,70 (  0,00) ","   8,40 (  0,00) ","   7,60 (  0,00)","   6,45 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-24-2020-kopie.html,Marktbericht KW 25/2020,"",""," 16,70 (+0,10) ","   8,40 (  0,00) ","   7,60 (  0,00)","   6,45 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-23-2020-kopie.html,Marktbericht KW 24/2020,"",""," 16,60 (+0,05) ","   8,40 (  0,00) ","   7,60 (  0,00)","   6,45 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-22-2020-kopie.html,Marktbericht KW 23/2020,"",""," 16,55 (+0,05) ","   8,40 (+0,07) ","   7,60 (+0,10)","   6,45 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-21-2020-kopie.html,Marktbericht KW 22/2020,"",""," 16,50 (+0,25) ","   8,33 (+0,33) ","   7,50 (+0,25)","   6,40 (+0,17) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-20-2020-kopie.html,Marktbericht KW 21/2020,"",""," 16,25 (+0,30) ","   8,00 (+0,15) ","   7,25 (+0,25)","   6,23 (+0,23) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-19-2020-kopie.html,Marktbericht KW 20/2020,"",""," 15,95 (+0,30) ","   7,85 (+0,15) ","   7,00 (+0,10)","   6,00 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-18-2020-kopie.html,Marktbericht KW 19/2020,"",""," 15,65 (+0,15) ","   7,70 ( -0,10) ","   6,90 ( -0,10)","   5,95 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-17-2020-kopie.html,Marktbericht KW 18/2020,"",""," 15,50 (  0,00) ","   7,80 ( -0,40) ","   7,00 ( -0,45)","   5,90 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-16-2020-kopie.html,Marktbericht KW 17/2020,"",""," 15,50 ( -0,08) ","   8,20 ( -0,53) ","   7,45 ( -0,50)","   5,90 ( -0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-15-2020-kopie.html,Marktbericht KW 16/2020,"",""," 15,58 ( -0,05) ","   8,73 ( -0,55) ","   7,95 ( -0,95)","   6,00 ( -0,30) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-14-2020-kopie.html,Marktbericht KW 15/2020,"",""," 15,63 ( -0,37) ","   9,28 ( -0,47) ","   8,90 ( -0,40)","   6,30 ( -0,30) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-13-2020-kopie.html,Marktbericht KW 14/2020,"",""," 16,00 (  0,00) ","   9,75 (+0,05) ","   9,30 (+0,05)","   6,60 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-12-2020-kopie.html,Marktbericht KW 13/2020,"",""," 16,00 (  0,00) ","   9,70 (+0,20) ","   9,25 (+0,05)","   6,60 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-11-2020-kopie.html,Marktbericht KW 12/2020,"",""," 16,00 (  0,00) ","   9,50 (+0,12) ","   9,20 (+0,20)","   6,60 (+0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-10-2020-kopie.html,Marktbericht KW 11/2020,"",""," 16,00 (+0,05) ","   9,38 (+0,33) ","   9,00 (+0,22)","   6,50 (+0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-09-2020-kopie.html,Marktbericht KW 10/2020,"",""," 15,95 (+0,15) ","   9,05 (+0,45) ","   8,78 (+0,28)","   6,40 (+0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-08-2020-kopie.html,Marktbericht KW 09/2020,"",""," 15,80 (  0,00) ","   8,60 (+0,05) ","   8,50 (+0,15)","   6,30 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-07-2020-kopie.html,Marktbericht KW 08/2020,"",""," 15,80 (  0,00) ","   8,55 (+0,15) ","   8,35 (+0,25)","   6,30 (+0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-06-2020-kopie.html,Marktbericht KW 07/2020,"",""," 15,80 (  0,00) ","   8,40 (+0,30) ","   8,10 (+0,30)","   6,20 (+0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-05-2020-kopie121.html,Marktbericht KW 06/2020,"",""," 15,80 (  0,00) ","   8,10 (  0,00) ","   7,80 (+0,10)","   6,10 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-04-2020-kopie.html,Marktbericht KW 05/2020,"",""," 15,80 (  0,00) ","   8,10 (  0,00) ","   7,70 (  0,00)","   6,05 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-03-2020-kopie.html,Marktbericht KW 04/2020,"",""," 15,80 (  0,00) ","   8,10 (  0,00) ","   7,70 (  0,00)","   6,05 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-02-2020-kopie.html,Marktbericht KW 03/2020,"",""," 15,80 ( -0,20) ","   8,10 ( -0,15) ","   7,70 ( -0,13)","   6,05 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-01-2020-kopie.html,Marktbericht KW 02/2020,"",""," 16,00 ( -0,30) ","   8,25 ( -0,33) ","   7,83 ( -0,17)","   6,05 ( -0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-52-2019-kopie.html,Marktbericht KW 01/2020,"",""," 16,30 ( -0,40) ","   8,58 ( -0,32) ","   8,00 ( -0,25)","   6,10 ( -0,20) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-51-2019-kopie.html,Marktbericht KW 52/2019,"",""," 16,75 (  0,00) ","   8,90 ( -0,30) ","   8,25 ( -0,23)","   6,30 ( -0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-50-2019-kopie.html,Marktbericht KW 51/2019,"",""," 16,75 (  0,00) ","   9,20 (  0,00) ","   8,48 ( -0,02)","   6,40 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-49-2019-kopie.html,Marktbericht KW 50/2019,"",""," 16,75 (  0,00) ","   9,20 (+0,05) ","   8,50 (+0,10)","   6,40 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-48-2019-kopie.html,Marktbericht KW 49/2019,"",""," 16,75 (+0,05) ","   9,15 (  0,00) ","   8,40 (  0,00)","   6,40 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-47-2019-kopie.html,Marktbericht KW 48/2019,"",""," 16,70 (  0,00) ","   9,15 (+0,15) ","   8,40 (+0,10)","   6,40 (+0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-46-2019-kopie.html,Marktbericht KW 47/2019,"",""," 16,70 (+0,10) ","   9,00 (  0,00) ","   8,30 (  0,00)","   6,30 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-45-2019-kopie.html,Marktbericht KW 46/2019,"",""," 16,60 (+0,10) ","   9,00 (+0,15) ","   8,30 (+0,30)","   6,25 (+0,25) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-44-2019-kopie.html,Marktbericht KW 45/2019,"",""," 16,50 (+0,25) ","   8,85 (+0,25) ","   8,00 (+0,25)","   6,00 (+0,15) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-43-2019-kopie.html,Marktbericht KW 44/2019,"",""," 16,25 (+0,12) ","   8,60 (+0,22) ","   7,75 (+0,40)","   5,85 (+0,12) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-42-2019-kopie.html,Marktbericht KW 43/2019,"",""," 16,13 (+0,23) ","   8,38 (+0,23) ","   7,35 (+0,32)","   5,73 (+0,23) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-41-2019-kopie.html,Marktbericht KW 42/2019,"",""," 15,90 (+0,05) ","   8,15 (+0,15) ","   7,03 (+0,20)","   5,50 (+0,07) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-40-2019-kopie.html,Marktbericht KW 41/2019,"",""," 15,85 (+0,10) ","   8,00 (+0,10) ","   6,83 (+0,10)","   5,43 (+0,08) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-39-2019-kopie.html,Marktbericht KW 40/2019,"",""," 15,75 (  0,00) ","   7,90 (  0,00) ","   6,73 (+0,03)","   5,35 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-38-2019-kopie.html,Marktbericht KW 39/2019,"",""," 15,75 (  0,00) ","   7,90 (+0,05) ","   6,70 (  0,00)","   5,35 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-37-2019-kopie.html,Marktbericht KW 38/2019,"",""," 15,75 (  0,00) ","   7,85 (  0,00) ","   6,70 (+0,10)","   5,35 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-36-2019-kopie.html,Marktbericht KW 37/2019,"",""," 15,75 (  0,00) ","   7,85 (  0,00) ","   6,60 (+0,07)","   5,35 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-35-2019-kopie.html,Marktbericht KW 36/2019,"",""," 15,75 (+0,17) ","   7,85 (+0,02) ","   6,53 (+0,13)","   5,35 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-34-2019-kopie.html,Marktbericht KW 35/2019,"",""," 15,58 (+0,08) ","   7,83 (+0,08) ","   6,40 (+0,10)","   5,35 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-33-2019-kopie.html,Marktbericht KW 34/2019,"",""," 15,50 (+0,15) ","   7,75 (+0,25) ","   6,30 (+0,10)","   5,35 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-32-2019-kopie.html,Marktbericht KW 33/2019,"",""," 15,35 (+0,25) ","   7,50 (+0,12) ","   6,20 (+0,05)","   5,35 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-31-2019-kopie84.html,Marktbericht KW 32/2019,"",""," 15,10 (+0,30) ","   7,38 (+0,13) ","   6,15 (+0,05)","   5,35 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-31-2019.html,Marktbericht KW 31/2019,"",""," 14,80 (  0,00) ","   7,25 (  0,00) ","   6,10 (  0,00)","   5,35 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-30-2019.html,Marktbericht KW 30/2019,"",""," 14,80 (+0,10) ","   7,25 (+0,10) ","   6,10 (  0,00)","   5,35 ( -0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-29-2019.html,Marktbericht KW 29/2019,"",""," 14,70 (+0,20) ","   7,15 (+0,05) ","   6,10 (  0,00)","   5,40 ( -0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-28-2019.html,Marktbericht KW 28/2019,"",""," 14,50 (  0,00) ","   7,10 (+0,02) ","   6,10 ( -0,20)","   5,50 ( -0,25) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-27-2019.html,Marktbericht KW 27/2019,"",""," 14,50 (  0,00) ","   7,08 ( -0,12) ","   6,30 ( -0,20)","   5,75 ( -0,25) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-26-2019.html,Marktbericht KW 26/2019,"",""," 14,50 (+0,10) ","   7,20 ( -0,10) ","   6,50 ( -0,10)","   6,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-25-2019.html,Marktbericht KW 25/2019,Weser-Ems-Notierung/ Bodenhaltung,(deutsch KAT)," 14,40 (+0,15) ","   7,30 ( -0,13) ","   6,60 ( -0,20)","   6,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-24-2019.html,Marktbericht KW 24/2019,Weser-Ems-Notierung/ Bodenhaltung,(deutsch KAT)," 14,25 (+0,20) ","   7,43 (+0,03) ","   6,80 (+0,05)","   6,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-23-2019.html,Marktbericht KW 23/2019,KW 23/19:,""," 14,05 (+0,05) ","   7,40 (+0,05) ","   6,75 (  0,00)","   6,00 (+0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-22-2019.html,Marktbericht KW 22/2019,KW 22/19:,""," 14,00 (  0,00) ","   7,35 (  0,00) ","   6,75 (  0,00)","   5,90 (+0,15) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-21-2019.html,Marktbericht KW 21/2019,KW 21/19:,""," 14,00 (+0,20) ","   7,35 (  0,00) ","   6,75 (  0,00)","   5,75 (+0,25) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-20-2019.html,Marktbericht KW 20/2019,Weser-Ems-Notierung/ Bodenhaltung,(deutsch KAT)," 13,80 (  0,00) ","   7,35 (  0,00) ","   6,75 (  0,00)","   5,50 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-19-2019.html,Marktbericht KW 19/2019,Weser-Ems-Notierung/ Bodenhaltung,(deutsch KAT)," 13,80 ( -0,20) ","   7,35 ( -0,40) ","   6,75 ( -0,25)","   5,50 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-18-2019.html,Marktbericht KW 18/2019,"",""," 14,00 (  0,00) ","   7,75 ( -0,20) ","   7,00 ( -0,33)","   5,50 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-17-2019.html,Marktbericht KW 17/2019,"",""," 14,00 ( -0,50) ","   7,95 ( -0,55) ","   7,33 ( -0,92)","   5,50 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-16-2019.html,Marktbericht KW 16/2019,"",""," 14,50 (  0,00) ","   8,50 ( -0,15) ","   8,25 ( -0,15)","   5,50 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-15-2019.html,Marktbericht KW 15/2019,"",""," 14,50 (  0,00) ","   8,65 ( -0,05) ","   8,40 ( -0,10)","   5,45 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-14-2019.html,Marktbericht KW 14/2019,"",""," 14,50 (  0,00) ","   8,70 ( -0,05) ","   8,50 ( -0,15)","   5,45 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-13-2019.html,Marktbericht KW 13/2019,"",""," 14,50 (  0,00) ","   8,75 (  0,00) ","   8,65 (  0,00)","   5,40 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-12-2019.html,Marktbericht KW 12/2019,"",""," 14,50 (  0,00) ","   8,75 (  0,00) ","   8,65 (  0,00)","   5,40 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-11-2019.html,Marktbericht KW 11/2019,"",""," 14,50 (  0,00) ","   8,75 (+0,05) ","   8,65 (+0,10)","   5,40 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-10-2019.html,Marktbericht KW 10/2019,"",""," 14,50 (  0,00) ","   8,70 (  0,00) ","   8,55 (+0,05)","   5,40 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-09-2019.html,Marktbericht KW 09/2019,"",""," 14,50 (  0,00) ","   8,70 (+0,10) ","   8,50 (+0,05)","   5,35 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-08-2019.html,Marktbericht KW 08/2019,"",""," 14,50 (+0,15) ","   8,60 (+0,10) ","   8,45 (+0,25)","   5,30 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-07-2019.html,Marktbericht KW 07/2019,"",""," 14,35 (+0,15) ","   8,50 (+0,15) ","   8,20 (+0,20)","   5,25 (+0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-06-2019.html,Marktbericht KW 06/2019,"",""," 14,20 (+0,07) ","   8,35 (+0,05) ","   8,00 (+0,02)","   5,15 (+0,10) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-05-2019.html,Marktbericht KW 05/2019,"",""," 14,13 (+0,13) ","   8,30 (+0,05) ","   7,98 (+0,23)","   5,05 (+0,05) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-04-2019.html,Marktbericht KW 04/2019,"",""," 14,00 (  0,00) ","   8,25 (  0,00) ","   7,75 (  0,00)","   5,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-03-2019.html,Marktbericht KW 03/2019,"",""," 14,00 (  0,00) ","   8,25 ( -0,15) ","   7,75 (  0,00)","   5,00 (  0,00) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-02-2019.html,Marktbericht KW 02/2019,"",""," 14,00 ( -0,33) ","   8,40 ( -0,40) ","   7,75 ( -0,35)","   5,00 ( -0,50) "
https://www.deu-eier.de/service/marktbericht/marktbericht-kw-01-2019.html,Marktbericht KW 16/2019,"",""," 14,33 ( -0,17) ","   8,80 ( -0,30) ","   8,10 ( -0,20)","   5,50 ( -0,30) "
